,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
280,Angola,AGO,2021-06-24,1432699.0,909119.0,523580.0,3,34566172.0,2.6300829608786302
281,Angola,AGO,2021-06-28,1488292.0,943301.0,544991.0,2,34566172.0,2.7289715505668375
282,Angola,AGO,2021-07-05,1513460.0,951772.0,561688.0,3,34566172.0,2.7534781693500805
283,Angola,AGO,2021-07-12,1558201.0,958373.0,599828.0,6,34566172.0,2.772574874649122
284,Angola,AGO,2021-07-19,1592537.0,958373.0,634164.0,3,34566172.0,2.772574874649122
285,Angola,AGO,2021-08-03,1680059.0,969946.0,710113.0,2,34566172.0,2.8060555852120395
286,Angola,AGO,2021-08-09,1695588.0,972978.0,722610.0,5,34566172.0,2.8148271668612885
287,Angola,AGO,2021-08-16,1727488.0,1000191.0,727297.0,14,34566172.0,2.893554426564793
288,Angola,AGO,2021-08-20,1754073.0,1025762.0,728311.0,8,34566172.0,2.9675313772089082
289,Angola,AGO,2021-08-25,1841568.0,1110558.0,731010.0,3,34566172.0,3.2128463632015722
290,Angola,AGO,2021-09-01,2086325.0,1165755.0,920570.0,7,34566172.0,3.372531387045115
291,Angola,AGO,2021-09-11,2469333.0,1510880.0,958453.0,9,34566172.0,4.370978655085093
292,Angola,AGO,2021-09-19,2820134.0,1836547.0,983587.0,10,34566172.0,5.313133892870752
293,Angola,AGO,2021-09-26,3134137.0,2127405.0,1006732.0,16,34566172.0,6.154586628799972
294,Angola,AGO,2021-10-08,4074677.0,2863708.0,1210969.0,5,34566172.0,8.28471257968629
295,Angola,AGO,2021-10-14,4448653.0,3158501.0,1290152.0,8,34566172.0,9.137549277947237
296,Angola,AGO,2021-10-18,5224697.0,3787300.0,1437397.0,2,34566172.0,10.956665956531143
297,Angola,AGO,2021-10-20,5661085.0,4126328.0,1534757.0,8,34566172.0,11.937474592211137
298,Angola,AGO,2021-10-26,6164219.0,4498272.0,1665947.0,4,34566172.0,13.013509277220514
299,Angola,AGO,2021-11-02,6647925.0,4846094.0,1801831.0,3,34566172.0,14.019758971285567
300,Angola,AGO,2021-11-07,7246966.0,5269623.0,1977343.0,0,34566172.0,15.24502915740858
301,Angola,AGO,2021-11-11,7806481.0,5802574.0,2003907.0,0,34566172.0,16.786857393407637
302,Angola,AGO,2021-11-18,8231981.0,5950213.0,2281768.0,0,34566172.0,17.213977295489936
303,Angola,AGO,2021-11-21,8798259.0,6145451.0,2652808.0,1,34566172.0,17.77880119325912
304,Angola,AGO,2021-11-24,9026310.0,6266044.0,2760266.0,0,34566172.0,18.127676966949075
305,Angola,AGO,2021-12-06,10018061.0,6737721.0,3280340.0,0,34566172.0,19.492239406781867
306,Angola,AGO,2021-12-09,10319552.0,7003795.0,3315757.0,0,34566172.0,20.261991984533317
307,Angola,AGO,2021-12-15,10805281.0,7246240.0,3559041.0,0,34566172.0,20.963385821259003
308,Angola,AGO,2021-12-23,11164918.0,7423668.0,3741250.0,0,34566172.0,21.476685355844435
309,Angola,AGO,2021-12-30,11615144.0,7685417.0,3929727.0,0,34566172.0,22.233925700537508
310,Angola,AGO,2022-01-06,11797041.0,7803739.0,3993302.0,11,34566172.0,22.576231466996113
311,Angola,AGO,2022-01-08,12099891.0,8176125.0,4174988.0,10,34566172.0,23.653544858829033
312,Angola,AGO,2022-01-12,12377226.0,8178286.0,4198940.0,8,34566172.0,23.659796635855425
313,Angola,AGO,2022-01-14,12690132.0,8298224.0,4308880.0,5,34566172.0,24.006777493324975
314,Angola,AGO,2022-01-23,13944656.0,9287396.0,4540048.0,2,34566172.0,26.86845393235907
315,Angola,AGO,2022-01-28,14588435.0,9713546.0,4731866.0,1,34566172.0,28.10130667636555
316,Angola,AGO,2022-02-02,15039557.0,9999633.0,4880035.0,0,34566172.0,28.9289569004054
317,Angola,AGO,2022-02-09,15505389.0,10241793.0,5088239.0,0,34566172.0,29.629526231600074
318,Angola,AGO,2022-02-15,15902065.0,10427400.0,5278086.0,0,34566172.0,30.166487628424694
319,Angola,AGO,2022-02-22,16259606.0,10591264.0,5448403.0,0,34566172.0,30.64054648573756
320,Angola,AGO,2022-03-02,16633167.0,10780927.0,5609044.0,0,34566172.0,31.189241898119352
321,Angola,AGO,2022-03-08,16850195.0,10895481.0,5699666.0,0,34566172.0,31.520646833557386
322,Angola,AGO,2022-03-17,17262044.0,11085468.0,5888639.0,0,34566172.0,32.07027957854286
323,Angola,AGO,2022-03-25,17535411.0,11235059.0,5993792.0,0,34566172.0,32.50304662026215
324,Anguilla,AIA,2021-04-22,6898.0,6115.0,783.0,0,15117.0,40.451147714493615
325,Anguilla,AIA,2021-05-17,13235.0,8811.0,4424.0,0,15117.0,58.28537408215916
326,Anguilla,AIA,2021-05-28,14443.0,9004.0,5439.0,0,15117.0,59.56208242376133
327,Anguilla,AIA,2021-06-04,14557.0,9044.0,5513.0,0,15117.0,59.82668518886023
328,Anguilla,AIA,2021-06-11,14937.0,9119.0,5818.0,0,15117.0,60.32281537342066
329,Anguilla,AIA,2021-06-18,15198.0,9183.0,6015.0,0,15117.0,60.74617979757888
330,Anguilla,AIA,2021-06-25,15789.0,9264.0,6525.0,0,15117.0,61.282000396904145
331,Anguilla,AIA,2021-07-02,16460.0,9300.0,7160.0,0,15117.0,61.52014288549316
332,Anguilla,AIA,2021-07-09,16951.0,9321.0,7630.0,0,15117.0,61.65905933717008
333,Anguilla,AIA,2021-07-16,17807.0,9362.0,8445.0,0,15117.0,61.93027717139644
334,Anguilla,AIA,2021-07-23,18001.0,9398.0,8603.0,0,15117.0,62.16841965998545
335,Anguilla,AIA,2021-07-30,18193.0,9428.0,8765.0,0,15117.0,62.36687173380962
336,Anguilla,AIA,2021-08-06,18457.0,9492.0,8965.0,0,15117.0,62.79023615796785
337,Anguilla,AIA,2021-08-20,18458.0,9493.0,8965.0,0,15117.0,62.79685122709532
338,Anguilla,AIA,2021-09-03,18471.0,9493.0,8978.0,0,15117.0,62.79685122709532
339,Anguilla,AIA,2021-09-10,18481.0,9493.0,8988.0,0,15117.0,62.79685122709532
340,Anguilla,AIA,2021-09-17,18565.0,9498.0,9067.0,0,15117.0,62.82992657273269
341,Anguilla,AIA,2021-09-24,18584.0,9498.0,9086.0,0,15117.0,62.82992657273269
342,Anguilla,AIA,2021-10-01,18704.0,9548.0,9156.0,0,15117.0,63.16068002910631
343,Anguilla,AIA,2021-11-29,19730.0,9911.0,9156.0,0,15117.0,65.56195012237878
344,Anguilla,AIA,2021-12-01,19914.0,10038.0,9213.0,0,15117.0,66.40206390156777
345,Anguilla,AIA,2021-12-08,20284.0,10079.0,9223.0,1,15117.0,66.67328173579415
346,Anguilla,AIA,2022-01-14,21046.0,10157.0,9282.0,0,15117.0,67.189257127737
347,Anguilla,AIA,2022-01-21,21256.0,10182.0,9318.0,0,15117.0,67.3546338559238
348,Anguilla,AIA,2022-01-28,21449.0,10193.0,9336.0,0,15117.0,67.42739961632599
349,Anguilla,AIA,2022-02-02,21612.0,10211.0,9351.0,0,15117.0,67.54647086062049
350,Anguilla,AIA,2022-02-09,21783.0,10218.0,9418.0,0,15117.0,67.5927763445128
351,Anguilla,AIA,2022-02-11,21783.0,10218.0,9418.0,0,15117.0,67.5927763445128
352,Anguilla,AIA,2022-02-16,21994.0,10230.0,9500.0,0,15117.0,67.67215717404247
353,Anguilla,AIA,2022-02-18,21994.0,10230.0,9500.0,0,15117.0,67.67215717404247
354,Anguilla,AIA,2022-02-25,22165.0,10370.0,9531.0,0,15117.0,68.5982668518886
355,Anguilla,AIA,2022-03-02,22377.0,10439.0,9549.0,0,15117.0,69.05470662168419
356,Anguilla,AIA,2022-03-09,22420.0,10439.0,9562.0,0,15117.0,69.05470662168419
357,Anguilla,AIA,2022-03-11,22420.0,10439.0,9562.0,0,15117.0,69.05470662168419
358,Anguilla,AIA,2022-03-18,22639.0,10547.0,9603.0,0,15117.0,69.7691340874512
359,Anguilla,AIA,2022-03-23,22714.0,10572.0,9624.0,0,15117.0,69.93451081563802
360,Anguilla,AIA,2022-03-25,22714.0,10572.0,9624.0,0,15117.0,69.93451081563802
361,Antigua and Barbuda,ATG,2021-05-17,34441.0,31860.0,2581.0,0,99162.0,32.12924305681612
362,Antigua and Barbuda,ATG,2021-05-21,39519.0,32469.0,7050.0,0,99162.0,32.74338960488897
363,Antigua and Barbuda,ATG,2021-05-25,42009.0,32759.0,9250.0,0,99162.0,33.03584034206652
364,Antigua and Barbuda,ATG,2021-05-26,44230.0,32876.0,11354.0,0,99162.0,33.15382908775539
365,Antigua and Barbuda,ATG,2021-05-27,45939.0,33024.0,12915.0,0,99162.0,33.303079808797726
366,Antigua and Barbuda,ATG,2021-05-29,48347.0,33214.0,15133.0,0,99162.0,33.494685464189914
367,Antigua and Barbuda,ATG,2021-05-31,50329.0,33463.0,16866.0,0,99162.0,33.745789717835464
368,Antigua and Barbuda,ATG,2021-06-03,51811.0,33632.0,18179.0,0,99162.0,33.91621790605272
369,Antigua and Barbuda,ATG,2021-06-06,55578.0,34084.0,21494.0,0,99162.0,34.37203767572255
370,Antigua and Barbuda,ATG,2021-06-07,57264.0,34368.0,22896.0,0,99162.0,34.65843770799298
371,Antigua and Barbuda,ATG,2021-06-09,58074.0,34644.0,23430.0,0,99162.0,34.93677013372058
372,Antigua and Barbuda,ATG,2021-06-12,58727.0,34883.0,23844.0,0,99162.0,35.17778987918759
373,Antigua and Barbuda,ATG,2021-06-15,59582.0,35257.0,24325.0,0,99162.0,35.55495048506484
374,Antigua and Barbuda,ATG,2021-06-17,62204.0,35611.0,26593.0,0,99162.0,35.91194207458502
375,Antigua and Barbuda,ATG,2021-06-20,62809.0,35768.0,27041.0,0,99162.0,36.07026885298804
376,Antigua and Barbuda,ATG,2021-06-29,63995.0,36432.0,27563.0,0,99162.0,36.73988019604284
377,Antigua and Barbuda,ATG,2021-07-01,64455.0,36583.0,27872.0,0,99162.0,36.89215626953873
378,Antigua and Barbuda,ATG,2021-07-04,64696.0,36692.0,28004.0,0,99162.0,37.002077408684784
379,Antigua and Barbuda,ATG,2021-07-06,64823.0,36749.0,28074.0,0,99162.0,37.059559105302434
380,Antigua and Barbuda,ATG,2021-07-08,65077.0,36826.0,28251.0,0,99162.0,37.137209818277164
381,Antigua and Barbuda,ATG,2021-07-09,65337.0,36908.0,28429.0,0,99162.0,37.219902785341155
382,Antigua and Barbuda,ATG,2021-07-13,65656.0,37045.0,28611.0,0,99162.0,37.358060547387105
383,Antigua and Barbuda,ATG,2021-07-15,65757.0,37092.0,28665.0,0,99162.0,37.405457735826225
384,Antigua and Barbuda,ATG,2021-07-18,66124.0,37316.0,28808.0,0,99162.0,37.63135071902543
385,Antigua and Barbuda,ATG,2021-07-20,66408.0,37448.0,28960.0,0,99162.0,37.76446622698211
386,Antigua and Barbuda,ATG,2021-07-21,66522.0,37498.0,29024.0,0,99162.0,37.81488876787479
387,Antigua and Barbuda,ATG,2021-07-22,67847.0,37555.0,30292.0,0,99162.0,37.87237046449244
388,Antigua and Barbuda,ATG,2021-07-25,68271.0,37841.0,30430.0,0,99162.0,38.16078739839858
389,Antigua and Barbuda,ATG,2021-07-28,68715.0,38067.0,30648.0,0,99162.0,38.3886972832335
390,Antigua and Barbuda,ATG,2021-07-29,68850.0,38146.0,30704.0,0,99162.0,38.468364897843934
391,Antigua and Barbuda,ATG,2021-08-02,69290.0,38362.0,30928.0,0,99162.0,38.68619027450031
392,Antigua and Barbuda,ATG,2021-08-04,69518.0,38462.0,31056.0,0,99162.0,38.78703535628568
393,Antigua and Barbuda,ATG,2021-08-07,69903.0,38605.0,31298.0,0,99162.0,38.931243823238745
394,Antigua and Barbuda,ATG,2021-08-10,70019.0,38605.0,31414.0,0,99162.0,38.931243823238745
395,Antigua and Barbuda,ATG,2021-08-14,71065.0,39039.0,32026.0,0,99162.0,39.36891147818721
396,Antigua and Barbuda,ATG,2021-08-16,71434.0,39186.0,32248.0,0,99162.0,39.51715374841169
397,Antigua and Barbuda,ATG,2021-08-19,71600.0,39230.0,32370.0,0,99162.0,39.56152558439725
398,Antigua and Barbuda,ATG,2021-08-22,72282.0,39466.0,32816.0,0,99162.0,39.799519977410704
399,Antigua and Barbuda,ATG,2021-08-24,72902.0,39808.0,33094.0,0,99162.0,40.14441015711664
400,Antigua and Barbuda,ATG,2021-08-28,73700.0,40309.0,33391.0,0,99162.0,40.649644016861295
401,Antigua and Barbuda,ATG,2021-08-30,74637.0,40795.0,33842.0,1,99162.0,41.139751114338154
402,Antigua and Barbuda,ATG,2021-08-31,75069.0,41061.0,34008.0,0,99162.0,41.407999031887215
403,Antigua and Barbuda,ATG,2021-09-07,77997.0,42938.0,35059.0,0,99162.0,43.30086121699845
404,Antigua and Barbuda,ATG,2021-09-10,79390.0,43681.0,35709.0,0,99162.0,44.05014017466368
405,Antigua and Barbuda,ATG,2021-09-13,79922.0,43949.0,35973.0,0,99162.0,44.32040499384845
406,Antigua and Barbuda,ATG,2021-09-17,81915.0,45099.0,36816.0,0,99162.0,45.480123434380104
407,Antigua and Barbuda,ATG,2021-09-24,89252.0,48580.0,40672.0,2,99162.0,48.99054073132854
408,Antigua and Barbuda,ATG,2021-09-28,93318.0,51148.0,42170.0,0,99162.0,51.580242431576615
409,Antigua and Barbuda,ATG,2021-10-02,96160.0,53171.0,42989.0,2,99162.0,53.62033843609447
410,Antigua and Barbuda,ATG,2021-10-04,97384.0,53736.0,43648.0,1,99162.0,54.190113148181766
411,Antigua and Barbuda,ATG,2021-10-06,97831.0,53958.0,43873.0,0,99162.0,54.41398922974526
412,Antigua and Barbuda,ATG,2021-10-09,98840.0,54435.0,44405.0,1,99162.0,54.89502026986144
413,Antigua and Barbuda,ATG,2021-10-13,99846.0,54758.0,45088.0,0,99162.0,55.22074988402815
414,Antigua and Barbuda,ATG,2021-10-16,101390.0,55103.0,46287.0,0,99162.0,55.568665416187656
415,Antigua and Barbuda,ATG,2021-10-19,102834.0,55536.0,47298.0,0,99162.0,56.00532462031826
416,Antigua and Barbuda,ATG,2021-10-23,104500.0,55703.0,48797.0,0,99162.0,56.17373590689982
417,Antigua and Barbuda,ATG,2021-10-26,105502.0,55942.0,49560.0,0,99162.0,56.414755652366836
418,Antigua and Barbuda,ATG,2021-10-30,106387.0,56269.0,50118.0,0,99162.0,56.744519069804966
419,Antigua and Barbuda,ATG,2021-11-05,108001.0,57058.0,50943.0,2,99162.0,57.54018676509146
420,Antigua and Barbuda,ATG,2021-11-08,111186.0,58497.0,52689.0,1,99162.0,58.991347491982815
421,Antigua and Barbuda,ATG,2021-11-16,115487.0,60789.0,54698.0,0,99162.0,61.302716766503295
422,Antigua and Barbuda,ATG,2021-11-21,116527.0,61097.0,55430.0,0,99162.0,61.61331961840221
423,Antigua and Barbuda,ATG,2021-11-23,117072.0,61271.0,55801.0,0,99162.0,61.78879006070874
424,Antigua and Barbuda,ATG,2021-11-26,117637.0,61418.0,56219.0,0,99162.0,61.93703233093322
425,Antigua and Barbuda,ATG,2021-12-05,118765.0,61420.0,57345.0,0,99162.0,61.939049232568934
426,Antigua and Barbuda,ATG,2021-12-10,119809.0,61921.0,57888.0,0,99162.0,62.44428309231359
427,Antigua and Barbuda,ATG,2021-12-19,120657.0,62154.0,58503.0,0,99162.0,62.67925213287347
428,Antigua and Barbuda,ATG,2021-12-25,120786.0,62283.0,58503.0,0,99162.0,62.80934228837659
429,Antigua and Barbuda,ATG,2021-12-29,121146.0,62283.0,58863.0,1,99162.0,62.80934228837659
430,Antigua and Barbuda,ATG,2022-01-06,121415.0,62361.0,59054.0,0,99162.0,62.88800145216917
431,Antigua and Barbuda,ATG,2022-01-13,122215.0,62743.0,59472.0,0,99162.0,63.27322966458926
432,Antigua and Barbuda,ATG,2022-01-26,123555.0,63197.0,60358.0,0,99162.0,63.7310663358948
433,Antigua and Barbuda,ATG,2022-02-05,123736.0,63244.0,60492.0,0,99162.0,63.778463524333915
434,Antigua and Barbuda,ATG,2022-02-17,124455.0,63492.0,60963.0,0,99162.0,64.02855932716162
435,Antigua and Barbuda,ATG,2022-02-28,124726.0,63582.0,61144.0,0,99162.0,64.11931990076843
436,Antigua and Barbuda,ATG,2022-03-01,125031.0,63704.0,61327.0,0,99162.0,64.24235090054658
437,Antigua and Barbuda,ATG,2022-03-14,125386.0,63836.0,61550.0,0,99162.0,64.37546640850326
438,Argentina,ARG,2020-12-29,20487.0,20482.0,5.0,191,45847428.0,0.04467426177102018
439,Argentina,ARG,2020-12-30,40589.0,40579.0,10.0,212,45847428.0,0.08850878177942718
440,Argentina,ARG,2020-12-31,43394.0,43384.0,10.0,113,45847428.0,0.09462690033560879
441,Argentina,ARG,2021-01-01,43521.0,43511.0,10.0,66,45847428.0,0.09490390605989936
442,Argentina,ARG,2021-01-02,46833.0,46821.0,12.0,148,45847428.0,0.10212350407093719
443,Argentina,ARG,2021-01-03,47275.0,47261.0,13.0,125,45847428.0,0.10308320894249509
444,Argentina,ARG,2021-01-04,57735.0,57715.0,17.0,261,45847428.0,0.12588492423173664
445,Argentina,ARG,2021-01-05,68458.0,68435.0,20.0,248,45847428.0,0.1492668247387836
446,Argentina,ARG,2021-01-06,78567.0,78544.0,20.0,233,45847428.0,0.17131604416282634
447,Argentina,ARG,2021-01-07,96788.0,96763.0,22.0,245,45847428.0,0.21105436928762938
448,Argentina,ARG,2021-01-08,124669.0,124638.0,28.0,203,45847428.0,0.2718538540482576
449,Argentina,ARG,2021-01-09,134878.0,134846.0,29.0,113,45847428.0,0.2941190070684009
450,Argentina,ARG,2021-01-10,136053.0,136019.0,29.0,112,45847428.0,0.29667749301007684
451,Argentina,ARG,2021-01-11,155877.0,155838.0,33.0,251,45847428.0,0.33990565403145406
452,Argentina,ARG,2021-01-12,175263.0,175208.0,42.0,227,45847428.0,0.3821544798543552
453,Argentina,ARG,2021-01-13,192029.0,191973.0,43.0,211,45847428.0,0.41872141660814644
454,Argentina,ARG,2021-01-14,208675.0,208618.0,43.0,228,45847428.0,0.4550266156696947
455,Argentina,ARG,2021-01-15,226110.0,226047.0,49.0,175,45847428.0,0.49304183432056425
456,Argentina,ARG,2021-01-16,231993.0,231929.0,50.0,124,45847428.0,0.505871343535345
457,Argentina,ARG,2021-01-17,233054.0,232986.0,53.0,84,45847428.0,0.5081768163745194
458,Argentina,ARG,2021-01-18,242885.0,242806.0,57.0,229,45847428.0,0.5295956841897433
459,Argentina,ARG,2021-01-19,256132.0,250622.0,5487.0,227,45847428.0,0.5466435325445083
460,Argentina,ARG,2021-01-20,275552.0,256530.0,18999.0,167,45847428.0,0.5595297515926084
461,Argentina,ARG,2021-01-21,289666.0,261327.0,28316.0,221,45847428.0,0.5699927158400249
462,Argentina,ARG,2021-01-22,298880.0,266346.0,32510.0,202,45847428.0,0.580939894818091
463,Argentina,ARG,2021-01-23,302824.0,267458.0,35341.0,128,45847428.0,0.58336533076621
464,Argentina,ARG,2021-01-24,303127.0,267549.0,35553.0,86,45847428.0,0.5835638151828277
465,Argentina,ARG,2021-01-25,317336.0,274671.0,42640.0,241,45847428.0,0.5990979472174535
466,Argentina,ARG,2021-01-26,330141.0,279989.0,50127.0,188,45847428.0,0.6106972892786919
467,Argentina,ARG,2021-01-27,340245.0,284079.0,56141.0,181,45847428.0,0.6196181822893096
468,Argentina,ARG,2021-01-28,356295.0,285523.0,70746.0,179,45847428.0,0.6227677591859678
469,Argentina,ARG,2021-01-29,379788.0,286984.0,92778.0,168,45847428.0,0.6259544155890272
470,Argentina,ARG,2021-01-30,389100.0,287186.0,101888.0,103,45847428.0,0.6263950073709696
471,Argentina,ARG,2021-01-31,389724.0,287195.0,102503.0,71,45847428.0,0.6264146376978879
472,Argentina,ARG,2021-02-01,409245.0,289468.0,119750.0,180,45847428.0,0.6313723858184586
473,Argentina,ARG,2021-02-02,433116.0,295110.0,137978.0,167,45847428.0,0.6436784196487533
474,Argentina,ARG,2021-02-03,459724.0,305517.0,154179.0,131,45847428.0,0.6663776210085329
475,Argentina,ARG,2021-02-04,487837.0,315831.0,171978.0,172,45847428.0,0.6888739756568242
476,Argentina,ARG,2021-02-05,520859.0,329715.0,191119.0,147,45847428.0,0.7191570266493466
477,Argentina,ARG,2021-02-06,531783.0,332790.0,198968.0,84,45847428.0,0.7258640550130752
478,Argentina,ARG,2021-02-07,533166.0,333361.0,199780.0,67,45847428.0,0.727109490198665
479,Argentina,ARG,2021-02-08,556582.0,349825.0,206732.0,181,45847428.0,0.7630199015744134
480,Argentina,ARG,2021-02-09,576778.0,364091.0,212662.0,135,45847428.0,0.7941361508872428
481,Argentina,ARG,2021-02-10,592397.0,375098.0,217274.0,145,45847428.0,0.8181440407082378
482,Argentina,ARG,2021-02-11,610246.0,379765.0,230456.0,139,45847428.0,0.8283234557890576
483,Argentina,ARG,2021-02-12,626074.0,384023.0,242026.0,149,45847428.0,0.8376107815688156
484,Argentina,ARG,2021-02-13,629111.0,384387.0,244699.0,123,45847428.0,0.8384047192352861
485,Argentina,ARG,2021-02-14,629263.0,384411.0,244827.0,63,45847428.0,0.8384570667737349
486,Argentina,ARG,2021-02-15,630578.0,385491.0,245062.0,87,45847428.0,0.8408127060039223
487,Argentina,ARG,2021-02-16,631889.0,386528.0,245336.0,96,45847428.0,0.8430745558943895
488,Argentina,ARG,2021-02-17,656276.0,406169.0,250082.0,175,45847428.0,0.885914472672273
489,Argentina,ARG,2021-02-18,720083.0,458426.0,261632.0,141,45847428.0,0.9998946942018208
490,Argentina,ARG,2021-02-19,787950.0,518750.0,269174.0,147,45847428.0,1.1314702320924086
491,Argentina,ARG,2021-02-20,820564.0,549822.0,270716.0,80,45847428.0,1.1992428452038792
492,Argentina,ARG,2021-02-21,840738.0,569960.0,270752.0,71,45847428.0,1.2431667922571359
493,Argentina,ARG,2021-02-22,908273.0,635773.0,272474.0,165,45847428.0,1.3867146484204087
494,Argentina,ARG,2021-02-23,995195.0,718583.0,276586.0,137,45847428.0,1.5673354675424758
495,Argentina,ARG,2021-02-24,1088962.0,805888.0,283046.0,135,45847428.0,1.7577605443864812
496,Argentina,ARG,2021-02-25,1168375.0,873869.0,294477.0,130,45847428.0,1.9060371281896118
497,Argentina,ARG,2021-02-26,1250025.0,944508.0,305488.0,130,45847428.0,2.0601112018759262
498,Argentina,ARG,2021-02-27,1267903.0,960377.0,307497.0,81,45847428.0,2.094723830527636
499,Argentina,ARG,2021-02-28,1274023.0,966182.0,307812.0,53,45847428.0,2.107385391389894
500,Argentina,ARG,2021-03-01,1348557.0,1033388.0,315140.0,206,45847428.0,2.2539715859306217
501,Argentina,ARG,2021-03-02,1424138.0,1101769.0,322340.0,162,45847428.0,2.403120628707896
502,Argentina,ARG,2021-03-03,1495568.0,1166026.0,329513.0,142,45847428.0,2.5432746194617506
503,Argentina,ARG,2021-03-04,1607614.0,1264452.0,343132.0,125,45847428.0,2.7579562369343815
504,Argentina,ARG,2021-03-05,1719333.0,1363345.0,355958.0,120,45847428.0,2.973656450259325
505,Argentina,ARG,2021-03-06,1774262.0,1414487.0,359745.0,85,45847428.0,3.085204692398448
506,Argentina,ARG,2021-03-07,1786063.0,1426207.0,359826.0,44,45847428.0,3.110767740340854
507,Argentina,ARG,2021-03-08,1888525.0,1526178.0,362317.0,166,45847428.0,3.328819230601115
508,Argentina,ARG,2021-03-09,2004299.0,1639637.0,364632.0,173,45847428.0,3.5762900374694957
509,Argentina,ARG,2021-03-10,2168232.0,1797246.0,370956.0,157,45847428.0,3.9200585036089706
510,Argentina,ARG,2021-03-11,2355014.0,1951253.0,403730.0,162,45847428.0,4.255970476686282
511,Argentina,ARG,2021-03-12,2516620.0,2069314.0,447275.0,149,45847428.0,4.513478924052185
512,Argentina,ARG,2021-03-13,2562993.0,2088421.0,474541.0,93,45847428.0,4.555154108099586
513,Argentina,ARG,2021-03-14,2572161.0,2096350.0,475780.0,77,45847428.0,4.572448426114547
514,Argentina,ARG,2021-03-15,2709711.0,2205322.0,504357.0,197,45847428.0,4.810132424440472
515,Argentina,ARG,2021-03-16,2843390.0,2316903.0,526455.0,152,45847428.0,5.05350703642525
516,Argentina,ARG,2021-03-17,2982915.0,2438235.0,544648.0,169,45847428.0,5.318150017052211
517,Argentina,ARG,2021-03-18,3121825.0,2533753.0,588039.0,162,45847428.0,5.526488857782818
518,Argentina,ARG,2021-03-19,3247967.0,2623836.0,624098.0,151,45847428.0,5.72297316220225
